Id,SalePrice
2248,134853.92620547267
2249,123690.20516368418
2250,136738.65195262738
2252,232645.64433038485
2253,205616.7188390025
2256,212140.9422334741
2257,270807.98191171954
2260,216893.39651327845
2261,200935.89735135998
2262,124580.91323685448
2263,318320.94757984974
2264,189792.8382297343
2265,249514.51348563645
2266,222372.63136176666
2267,171182.50891165162
2268,228917.51667640108
2270,226121.42093591325
2271,240101.8996383524
2272,198181.1254511978
2273,227053.4528494092
2274,240081.23771818957
2275,284818.76956599485
2276,213072.97414697005
2277,215889.7318076207
2278,126486.300904172
2279,129282.39664465984
2281,196275.73778388026
2282,189751.51438940867
2283,87340.96053734241
2284,75245.20758205798
2285,187887.45056241678
2286,128350.36473116389
2287,242897.99537884022
2288,238237.8358113605
2289,268042.1951230678
2290,253150.3464272956
2291,243850.68921249898
2292,263382.03555558814
2293,253150.3464272956
2294,251306.94452046652
2295,220508.56753477477
2296,278315.208091686
2297,229849.54858989702
2298,241033.93155184833
2299,221502.58520875918
2300,255946.44216778342
2302,218665.1656279457
2303,219597.19754144165
2304,239169.86772485645
2305,123648.88132335854
2306,123648.88132335854
2307,203731.9930918478
2308,197207.7696973762
2309,210256.2164863194
2310,210256.2164863194
2311,210256.2164863194
2312,294067.45590879244
2313,214005.006060466
2314,207480.7826659944
2315,211208.91031997817
2316,212140.9422334741
2317,235441.74007087268
2318,220529.2294549376
2319,213072.97414697005
2320,213072.97414697005
2322,214916.37605379912
2323,226100.75901575043
2324,234509.70815737674
2325,208412.81457949034
2327,200045.18927818967
2329,207480.7826659944
2330,208412.81457949034
2331,234530.37007753956
2332,224278.0190290842
2333,210297.54032664504
2334,218685.82754810853
2335,223345.98711558824
2336,217753.7956346126
2337,223325.32519542542
2338,238237.8358113605
2339,224257.35710892137
2340,268953.56511640095
2341,318300.285659687
2342,222393.29328192948
2343,218665.1656279457
2344,218665.1656279457
2345,223325.32519542542
2346,220529.2294549376
2347,223325.32519542542
2348,220529.2294549376
2349,314572.15800570324
2350,257810.5059947753
2351,243809.36537217334
2352,258721.87598810843
2353,220549.89137510041
2354,126486.300904172
2355,126486.300904172
2356,123690.20516368418
2357,214005.006060466
2359,126465.63898400919
2360,139514.08577295239
2361,146058.9710875868
2363,120873.44750303353
2364,119941.41558953759
2365,207460.12074583158
2366,240081.23771818957
2367,195343.70587038432
2368,202799.96117835186
2369,193479.64204339244
2370,175791.69760713234
2371,175791.69760713234
2372,221461.26136843354
2374,252218.31451379965
2375,138561.39193929362
2376,227985.48476290514
2377,253129.68450713277
2378,140466.77960661115
2379,215889.7318076207
2381,188932.43910840017
2382,254082.37834079153
2383,240081.23771818957
2384,226121.42093591325
2385,235441.74007087268
2386,142330.84343360303
2387,133010.5242986436
2389,148834.4049079118
2391,138602.71577961926
2392,133010.5242986436
2393,227985.48476290514
2394,227985.48476290514
2395,203793.97885233627
2398,159086.75595636718
2399,126465.63898400919
2400,127397.67089750513
2401,126465.63898400919
2402,154426.59638888747
2403,200045.18927818967
2405,160971.4817035219
2406,147902.37299441587
2407,128350.36473116389
2408,123690.20516368418
2409,133010.5242986436
2410,130235.0904783186
2411,146970.34108091993
2412,133010.5242986436
2413,137670.68386612332
2414,123690.20516368418
2415,206569.41267266127
2416,135785.9581189686
2417,131146.46047165172
2418,133942.55621213955
2419,106934.29264092003
2420,133010.5242986436
2421,137670.68386612332
2423,209344.84649298628
2425,332301.426282289
2426,233536.35240355515
2427,123690.20516368418
2428,228006.14668306796
2429,137670.68386612332
2430,129282.39664465984
2431,123690.20516368418
2433,133010.5242986436
2434,133010.5242986436
2435,142330.84343360303
2436,133010.5242986436
2437,135785.9581189686
2438,129282.39664465984
2439,135785.9581189686
2440,114369.88602872475
2441,132057.83046498484
2442,132057.83046498484
2443,135785.9581189686
2444,191707.87292872518
2445,114369.88602872475
2446,194452.99779721402
2448,105070.22881392814
2449,100389.40732628561
2450,205616.7188390025
2451,123690.20516368418
2452,223325.32519542542
2453,128329.70281100107
2454,248448.86301949024
2455,143221.55150677334
2456,119030.04559620447
2457,200024.52735802685
2458,114369.88602872475
2459,127397.67089750513
2461,104138.1969004322
2462,116233.94985571664
2463,127397.67089750513
2464,185132.6786622546
2465,123690.20516368418
2466,111594.45220839974
2468,190704.20822306743
2469,117145.31984904976
2470,326729.8967214761
2471,111594.45220839974
2472,123690.20516368418
2473,201888.59118501874
2474,209344.84649298628
2475,167495.7050979935
2476,134853.92620547267
2477,137670.68386612332
2478,149766.43682140775
2479,125554.26899067606
2480,214005.006060466
2482,145106.27725392804
2483,147923.0349145787
2486,143262.87534709898
2487,319252.9794933457
2488,145106.27725392804
2489,152583.1944820584
2490,146991.00300108275
2495,158154.72404287124
2496,322049.0752338335
2497,133010.5242986436
2498,123690.20516368418
2500,201867.92926485592
2501,109730.38838140786
2502,111594.45220839974
2503,187928.77440274242
2504,238258.49773152333
2505,223325.32519542542
2506,219597.19754144165
2507,240101.8996383524
2508,214937.03797396194
2509,223325.32519542542
2510,221461.26136843354
2511,225168.7271022545
2512,226121.42093591325
2514,162865.85448234994
2516,206548.75075249845
2517,123690.20516368418
2518,133010.5242986436
2519,197228.43161753903
2520,193500.30396355526
2521,216801.10180095382
2523,158175.38596303406
2524,208412.81457949034
2525,220529.2294549376
2526,109709.72646124504
2527,104117.53498026938
2528,137670.68386612332
2529,123690.20516368418
2530,123690.20516368418
2532,218665.1656279457
2533,214005.006060466
2534,221461.26136843354
2537,159998.1259497003
2538,218665.1656279457
2539,226100.75901575043
2540,213072.97414697005
2541,213072.97414697005
2542,213072.97414697005
2543,149766.43682140775
2544,142310.1815134402
2545,136738.65195262738
2546,154426.59638888747
2547,128350.36473116389
2549,209344.84649298628
2550,284818.76956599485
2551,112485.16028157005
2552,139514.08577295239
2553,234489.04623721392
2554,189792.8382297343
2555,137650.0219459605
2556,135785.9581189686
2557,123690.20516368418
2558,173057.58762713298
2559,118098.01368270852
2560,213052.31222680723
2561,138582.05385945644
2562,117165.98176921258
2563,117165.98176921258
2564,197249.09353770185
2565,197300.06440970083
2566,243850.68921249898
2567,227053.4528494092
2570,102232.80923311468
2572,124580.91323685448
2574,230760.91858323014
2575,114369.88602872475
2576,200024.52735802685
2577,200024.52735802685
2578,122737.51133002542
2579,151609.83872823682
2580,211229.572240141
2581,128350.36473116389
2582,135785.9581189686
2583,220508.56753477477
2585,227985.48476290514
2586,132969.20045831797
2589,156290.66021587935
2590,208392.15265932752
2591,280199.93383884075
2592,215869.06988745788
2593,228896.85475623826
2594,192568.2720500593
2596,240081.23771818957
2599,232645.64433038485
2600,266270.4260084006
2601,76186.88652722727
2602,87340.96053734241
2604,87340.96053734241
2605,87340.96053734241
2606,159066.09403620436
2608,124622.23707718012
2609,131146.46047165172
2610,126465.63898400919
2611,183340.2476274245
2613,140446.11768644833
2614,125554.26899067606
2616,159086.75595636718
2619,237305.80389786456
2620,209344.84649298628
2622,203752.65501201063
2623,187928.77440274242
2624,192568.2720500593
2625,204705.3488456694
2627,193479.64204339244
2628,294067.45590879244
2629,270807.98191171954
2630,200045.18927818967
2631,217753.7956346126
2632,312728.75609887415
2633,221440.59944827072
2634,237305.80389786456
2636,216821.76372111664
2638,223325.32519542542
2639,314572.15800570324
2640,227985.48476290514
2641,123690.20516368418
2642,189751.51438940867
2643,90137.05627783024
2644,90137.05627783024
2645,87340.96053734241
2646,99436.71349262685
2647,87340.96053734241
2648,214916.37605379912
2649,128350.36473116389
2650,187887.45056241678
2651,175791.69760713234
2652,208433.47649965316
2653,268042.1951230678
2654,241986.6253855071
2655,277362.5142580273
2656,253171.0083474584
2657,229849.54858989702
2658,249422.21877331182
2659,217753.7956346126
2660,217753.7956346126
2661,278294.5461715232
2662,287614.86530648265
2664,210256.2164863194
2665,234468.3843170511
2666,210256.2164863194
2667,214005.006060466
2668,214005.006060466
2669,248490.18685981588
2670,230802.24242355578
2671,223325.32519542542
2672,205596.0569188397
2675,205596.0569188397
2676,208412.81457949034
2679,231713.6124168889
2680,230781.58050339296
2682,218685.82754810853
2683,333233.4581957848
2686,223325.32519542542
2687,211188.24839981535
2688,232645.64433038485
2689,232624.98241022203
2690,332280.7643621261
2691,214005.006060466
2692,136738.65195262738
2693,238237.8358113605
2694,126486.300904172
2695,214005.006060466
2696,222393.29328192948
2697,218665.1656279457
2698,218665.1656279457
2699,212120.2803133113
2700,212120.2803133113
2702,133010.5242986436
2703,204705.3488456694
2706,128350.36473116389
2711,246626.123032824
2712,251286.2826003037
2713,123648.88132335854
2714,187887.45056241678
2717,259674.5698217672
2718,209344.84649298628
2719,239149.20580469363
2720,226121.42093591325
2721,142330.84343360303
2722,122778.83517035106
2723,152562.53256189558
2724,133010.5242986436
2726,142330.84343360303
2727,227985.48476290514
2729,134895.2500457983
2730,142330.84343360303
2731,135785.9581189686
2732,143242.21342693616
2733,142330.84343360303
2734,162814.88361035095
2735,142330.84343360303
2736,141398.8115201071
2737,156290.66021587935
2740,181455.5218802698
2741,133010.5242986436
2743,184272.27954092046
2744,134874.5881256355
2745,133010.5242986436
2746,141378.14959994427
2747,149766.43682140775
2748,119030.04559620447
2749,140446.11768644833
2750,142330.84343360303
2751,159086.75595636718
2752,177748.05614644886
2753,145106.27725392804
2754,216842.42564127946
2755,114369.88602872475
2756,135785.9581189686
2757,135785.9581189686
2758,147881.71107425305
2759,209344.84649298628
2760,111594.45220839974
2761,145126.93917409086
2762,139534.7476931152
2763,227985.48476290514
2764,245673.42919916523
2766,123690.20516368418
2767,221440.59944827072
2768,211229.572240141
2769,133010.5242986436
2770,136738.65195262738
2771,133010.5242986436
2772,133010.5242986436
2773,187017.4044094093
2774,123690.20516368418
2775,111594.45220839974
2776,123690.20516368418
2777,109730.38838140786
2778,141378.14959994427
2779,193520.96588371808
2780,132057.83046498484
2781,126465.63898400919
2782,135785.9581189686
2783,119009.38367604165
2784,114369.88602872475
2785,90178.38011815588
2786,140425.4557662855
2787,119962.07750970041
2788,124601.5751570173
2789,194473.65971737684
2790,196275.73778388026
2791,128350.36473116389
2792,138582.05385945644
2793,144174.2453404321
2794,115301.9179422207
2795,115301.9179422207
2796,126465.63898400919
2797,213114.2979872957
2798,209344.84649298628
2799,123690.20516368418
2800,126465.63898400919
2801,123690.20516368418
2802,144194.90726059492
2803,253171.0083474584
2804,160971.4817035219
2805,131125.7985514889
2806,126465.63898400919
2807,212120.2803133113
2809,154426.59638888747
2810,137670.68386612332
2814,187038.06632957212
2817,173046.5727386435
2818,146970.34108091993
2820,137670.68386612332
2821,125554.26899067606
2822,247578.81686648275
2823,270807.98191171954
2824,226121.42093591325
2825,142330.84343360303
2826,133010.5242986436
2827,113479.17795555445
2828,223345.98711558824
2829,233557.01432371797
2830,277383.1761781901
2831,225168.7271022545
2832,237305.80389786456
2833,238217.1738911977
2834,238237.8358113605
2835,226121.42093591325
2836,226121.42093591325
2837,227985.48476290514
2838,156311.32213604217
2839,214005.006060466
2841,216801.10180095382
2842,220529.2294549376
2843,114369.88602872475
2844,192568.2720500593
2845,123690.20516368418
2847,195364.36779054714
2849,206569.41267266127
2850,215869.06988745788
2852,237305.80389786456
2853,225210.05094258013
2854,126444.97706384637
2855,218665.1656279457
2856,222393.29328192948
2857,218665.1656279457
2858,214005.006060466
2859,215869.06988745788
2860,176744.3914407911
2861,147902.37299441587
2862,211208.91031997817
2863,149766.43682140775
2864,237305.80389786456
2865,112485.16028157005
2866,175791.69760713234
2867,119962.07750970041
2868,220529.2294549376
2869,113458.51603539163
2870,209344.84649298628
2871,109709.72646124504
2872,147881.71107425305
2873,138602.71577961926
2874,209344.84649298628
2875,121826.1413366923
2876,107845.66263425315
2877,132078.49238514766
2878,106002.26072742409
2879,231713.6124168889
2880,103206.16498693626
2881,129282.39664465984
2882,154426.59638888747
2883,216821.76372111664
2884,133010.5242986436
2885,133010.5242986436
2886,214025.66798062882
2887,126465.63898400919
2888,114369.88602872475
2889,136717.99003246456
2890,126465.63898400919
2891,211229.572240141
2892,144174.2453404321
2893,187928.77440274242
2894,135785.9581189686
2895,203731.9930918478
2896,206528.08883233563
2897,217733.13371444977
2898,201909.25310518156
2899,218665.1656279457
2900,283907.3995726617
2903,241965.96346534428
2904,235441.74007087268
2905,184272.27954092046
2906,238217.1738911977
2907,105981.59880726127
2908,121826.1413366923
2910,111532.46644791128
2911,87340.96053734241
2912,142330.84343360303
2913,87340.96053734241
2914,87340.96053734241
2915,87340.96053734241
2916,87340.96053734241
2917,204797.64355799402
2918,125554.26899067606
2919,222393.29328192948
